Inselberg,Pool,Corynoneura,Orthocladiinae1,Orthocladiinae2,Orthocladiinae3,Orthocladiinae4,Orthocladiinae5,Orthocladiinae6,Orthocladiinae7,Orthocladiinae8,Orthocladiinae9,Gymnometriocnemus,Cricotopus,Chironomidae1,Chironomidae2,Chironominae1,Chironomus5,Chironominae4,Chironominae5,Chironominae6,Chironomus6,Chironomus1,Chironomus2,Chironomus3,Chironomus4,Procladius,Tanytarsus,Tanypodinae4,Tanypodinae1,Tanypodinae2,Tanypodinae3,Podonominae,Podonomus,Culicidae1,Culicidae2,Anopheles,Aedes1,Aedes2,Aedes vexans,Culex1,Culex2,Culex3,Culex laticinctus,Culiseta longiareolata,Ceratopogonidae1,Ceratopogonidae2,Dasyhelea pupae,Alluaudomyia,Forcipomyia,Dasyhelea1,Dasyhelea2,Dasyhelea3,Dasyhelea4,Dasyhelea5,Dasyhelea6,Dasyhelea7,Dasyhelea8,Dasyhelea9,Corethrella,Stratiomyidae1,Stratiomyidae2,Dolichopodidae1,Dolichopodidae2,Bezzia pupa,Ephydridae larva1,Ephydridae larva2,Anuraeopsis,Bdelloidea1,Bdelloidea2,Bdelloidea3,Epiphanes1,Epiphanes2,Epiphanes3,Sinantherina,Rotifera1,Hexarthra,Asplanchna girodi,Rotifera2,Rotifera3,Brachionus,Lecane,Neothrix armata,Macrothrix1,Macrothrix2,Macrothrix3,Macrothrix spinosa,Macrothrix4,Macrothrix hardingi,Macrothrix breviseta,Camptocercus,Pleuroxus,Pleuroxus jugosus,Pleuroxus letourneuxi,Plurispina,Moina brachiata,Moina,Ephemeroporus,Ephemeroporus cf. barroisi,Daphnia jollyi,Daphnia magna,Daphnia pulicaria,Daphnia obtusa,Daphnia pulex,Daphnia longispina,Daphnia,Ceriodaphnia quadrangula,Ceriodaphnia dubla,Ceriodaphnia reticula,Ceriodaphnia,Alona elegans,Alona rectangula,Alona rigidicaudis,Alona diaphana,Alona 1,Alona2,Alona3,Alona4,Alona5,Chydorus sphaericus,Chydorus,Leberis1,Leberis2,Scapholeberis mucronata,Biapertura affinis,Simocephalus serrulatus,Simocephalus vetulus,Bosmina coregoni,Bosmina,Diaphanosoma excisum,Polyphemus pediculus,Cyclestheria hislopi,Caenestheriella mariae,Cyzicus tetracerus,Limnadia badia,Turbellaria1,Turbellaria2,Turbellaria4,Turbellaria5,Turbellaria6,Turbellaria7,Turbellaria8,Turbellaria9,Turbellaria10,Mesostoma1,Mesostoma2,Dugesiidae,Typhloplanidae,Neotyphloplanida,Dalyelliidae,Gieysztoria1,Gieysztoria2,Sarscypridopsis1,Sarscypridopsis2,Sarscypridopsis3,Sarscypridopsis gregoria,Eucypris virens,Eucypris,Isocypris priomena,Heterocypris,Heterocypris incongruens,Zonocypris,Cypridoidea,Cypretta1,Cypretta2,Cypridopsinae,Ramotha,Megalocypris,Limnocythere1,Limnocythere2,Bennelongia1,Bennelongia2,Candonocypris1,Candonocypris2,Candonocypris3,Cypricercus,Ilyodromus1,Ilyodromus2,Ostracoda1,Ostracoda2,Ostracoda3,Ostracoda4,Ostracoda5,Ostracoda6,Ostracoda7,Ostracoda8,Ostracoda9,Ostracoda10,Ostracoda11,Copepod,Harpacticoida1,Harpacticoida2,Harpacticoida3,Calanoida1,Calanoida2,Calanoida3,Calanoida4,Cyclopoida1,Cyclopoida2,Cyclopoida3,Cyclopoida4,Cyclopoida5,Cyclopoida6,Halicyclops1,Halicyclops2,Ectocyclops phaleratus,Diaptomidae,Paradiaptomus,Thermocyclops,Coleoptera1 L,Hemibidessus A,Celina A,Pachydrus L,Hydroporus LnA,Hydroporinae1 L,Hydroporinae2 L,Hydroporinae3 L,Hydroporinae4 L,Hydroporinae5 L,Hydroporinae6 L,Hydroporinae9 L,Hydroporinae10 LnA,Gyrinidae A,Nematoda1,Nematoda2,Nematoda3,Nematoda4,Nematoda5,Nematoda6,Nematoda7,Nematoda8,Nematoda9,Nematoda10,Triops australiensis,Triops cancriformis,Tanymastix stagnalis,Branchipus schaefferi,Streptocephalus purcelli,Branchipodopsis female,Branchipodopsis drakensbergensis,Brachipodopsis wolfi,Branchipodopsis cf browni1,Branchipodopsis cf browni2,Branchipodopsis cf browni3,Branchinella longirostris,Acari10,Acari1,Acari2,Acari3,Acari4,Acari5,Acari6,Acari7,Acari8,Acari9,Hydracarina1,Hydracarina2,Hydracarina3,Hydracarina4,Oribatida1,Oribatida3,Oribatida2,Oribatida4,Oribatida5,Oribatida6,Oribatida7,Oribatida8,Oribatida9,Oribatida10,Aquanothrus montanus,Prostigmata2,Sminthuridae1,Sminthuridae2,Sminthuridae3,Sminthuridae4,Sminthuridae5,Sminthuridae6,Sminthuridae7,Sminthuridae8,Sminthurus,Dicyrtoma,Hypogastruridae1,Hypogastruridae2,Hypogastruridae3,Isotomidae1,Isotomidae2,Isotoma1,Isotoma2,Entomobrya multifasciata,Poduridae,Tardigrada1,Tardigrada2,Tardigrada3,Hypsibius,Ramazzottius,Macrobiotus,Nerthra,Belostoma,Microvelia,Mesoveliidae1,Mesoveliidae4,Mesoveliidae2,Mesoveliidae3,Veliidae,Laccotrephes ater,Baetidae1,Cloeodes,Baetis,Caenis,Cloeon1,Cloeon2,Cloeon dipterum,Anisops sardea,Anisops1,Anisops2,Tenagobia,Agraptocorixa,Corixidae1,Corixidae2,Corixidae3,Corixidae4,Buenoa,Notonecta1,Notonecta2,Hydrocanthus1 A,Hydrocanthus2 A,Hydrocanthus3 A,Hydrocanthus L,Limnocoris,Micronectidae1,Micronectidae2,Hydroglyphus1 A,Hydroglyphus2 A,Hydroglyphus3 A,Hydroglyphus4 A,Hygrobia hermanni,Lestes,Coenagrionidae2,Coenagrionidae1,Telebasis,Tramea,Miathyria,Nephepeltia,Orthemis,Anatya,Anax,Sympetrum fonscolombii,Anax imperator,Erythrodiplax,Pantala,Crocothemis divisa,Hemicordulia tau,Libellulidae2,Libellulidae1,Libellulidae3,Diaphanosoma,Scirtidae1 L,Elodes L,Helicopsyche,Triplectides australis,Planorbidae1,Planorbidae2,Gastropoda1,Gastropoda2,Gastropoda3,Chaetogaster,Bulinus,Hydrovatus A,Hydraena A,Hydroscapha A,Enochrus A,Tropisternus A,Hydrophilus1 L,Hydrophilus2 L,Hydrophilus3 L,Phaenonotum A,Berosus1 A,Berosus2 A,Berosus3 A,Berosus4 A,Berosus larva1,Berosus larva2,Hydrochara L,Laccophilus1 A,Laccophilus2 A,Laccophilus5 A,Laccophilus4 A,Laccophilus8 A,Laccophilus3 A,Laccophilus6 A,Laccophilus7 L,Cybister L,Rhantus1 A,Rhantus2 A,Allodessus LnA,Paroster1 L,Paroster2 LnA,Sternopriscus L,Limnichidae A,Dytiscidae1 L,Dytiscidae2 A,Dytiscidae3 A,Dytiscidae4 A,Dytiscidae5 A,Dytiscidae6 A,Dytiscidae L1,Dytiscidae L2,Agabus bipustulatus A,Gerridae,Gerris gibbifer,Elminae A,Laccocoris,Pleidae2,Arrenurus,Ranatra,Orthetrum,Crambidae1,Pyralidae1,Pyralidae2,Argyroneta,Oligochaeta1,Oligochaeta2,Oligochaeta3,Oligochaeta4,Oligochaeta5,Oligochaeta6,Nais,Aeolosomata1,Aeolosomata2,Aeolosomata3,Lumbriculidae2,Lumbriculidae,Dero,Hirudinea1,Hirudinea2,Amphipoda,Isopoda,Cardiidae
SWE,Swed8,0,0,0,0,0,0,0,0,0,0,0,0,0.8861410491633285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.59486978717783,0,0,12.02089231345173,9.420510073803186,1.087233059625913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4433083297453609,0.35886792925351135,0.042219122292539345,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07573405946248178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20089199695054868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0618958612237146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26901880781084764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5594639461780396,0,0,0,0,0,0,0,0,0,0,0,0,0
SWE,Swed9,0,0,0,0,0,0,0,0,0,0,0,0,0.07521887447076503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.827976148954487,0,0,28.720913594603147,3.1573691863115383,0.2486756466165652,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06340167896504666,0,0,0,0.07393330054364318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09656629812420346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1992054333772349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707930574149143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9067306976943663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.906793367217465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SWE,Swed10,0,0,0,0,0,0,0,0,0,0,0,0,0.5687791176133433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.664796053142013,0,0,7.68906348201974,5.3343861551259675,0.7590390376377717,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11943106967834369,0,0,0,0.07221392146123287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2452343951782848,0.009432092122241723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13958491101956785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.723667620266669e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4158611482982861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.1605762792493,1.3450940390542385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.214767230681186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0036228007615599243,0,0,0,0,0,0,0,0,0,0,0,0,0
SWE,Swed11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20554706701571826,0,0,1.8414983969543075,0.44056314227602855,0.19084410089178258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029643718098473985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11118451786840039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SWE,Swed12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8573120606452447,0.034698927434869554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06888605998368284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SWE,Swed13,0,0,0,0,0,0,0,0,0,0,0,0,0.03091190856594257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.185271801950287,0,0.08674731858717391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015474411741692758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0026948834634976347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03263023893963924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0618958612237146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SWE,Swed14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.432365639791882,0,0,0,0,0.043373659293586955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05120278580645507,0.035033485025469255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0181279105220218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SWE,Swed15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0016226411435529965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043118135415962155,0.39345298567065473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10393335365959167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SWE,Swed16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1907111953406178,0.060723123011021736,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010110566745256608,0,0,0,0.005158137247230919,0.012981129148423972,0.7865497091583545,0,0,0,0,0.0590570066232032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07815162044143142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002417054736269573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025647533059767736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SWE,Swed17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SWE,Swed18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00931059588339886,0,0,0,0,0,0,0,0,0,0,0,0.002527641686314152,0,0,0,0.010316274494461838,0,0,0,0,0,0,0.1181140132464064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006042636840673934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001035085931874264,0,0,0,0,0,0,0,0,0,0,0,0
